year,round,from_country_id,to_country_id,from_country,to_country,total_points,tele_points,jury_points
2011,semi-final-2,bg,il,bg,il,0,,
2011,semi-final-2,bg,mk,bg,mk,0,,
2011,semi-final-2,bg,lv,bg,lv,0,,
2011,semi-final-2,bg,cy,bg,cy,0,,
2011,semi-final-2,bg,nl,bg,nl,5,,
2011,semi-final-2,cy,se,cy,se,12,,
2011,semi-final-2,cy,dk,cy,dk,6,,
2011,semi-final-2,cy,si,cy,si,7,,
2011,semi-final-2,cy,ro,cy,ro,8,,
2011,semi-final-2,cy,ba,cy,ba,0,,
2011,semi-final-2,cy,ua,cy,ua,5,,
2011,semi-final-2,cy,at,cy,at,4,,
2011,semi-final-2,cy,ie,cy,ie,0,,
2011,semi-final-2,cy,ee,cy,ee,0,,
2011,semi-final-2,cy,md,cy,md,0,,
2011,semi-final-2,cy,be,cy,be,2,,
2011,semi-final-2,cy,bg,cy,bg,10,,
2011,semi-final-2,cy,sk,cy,sk,0,,
2011,semi-final-2,cy,by,cy,by,3,,
2011,semi-final-2,cy,il,cy,il,1,,
2011,semi-final-2,cy,mk,cy,mk,0,,
2011,semi-final-2,cy,lv,cy,lv,0,,
2011,semi-final-2,cy,cy,cy,cy,0,,
2011,semi-final-2,cy,nl,cy,nl,0,,
2011,semi-final-2,dk,se,dk,se,12,,
2011,semi-final-2,dk,dk,dk,dk,0,,
2011,semi-final-2,dk,si,dk,si,8,,
2011,semi-final-2,dk,ro,dk,ro,6,,
2011,semi-final-2,dk,ba,dk,ba,7,,
2011,semi-final-2,dk,ua,dk,ua,1,,
2011,semi-final-2,dk,at,dk,at,5,,
2011,semi-final-2,dk,ie,dk,ie,10,,
2011,semi-final-2,dk,ee,dk,ee,3,,
2011,semi-final-2,dk,md,dk,md,0,,
2011,semi-final-2,dk,be,dk,be,0,,
2011,semi-final-2,dk,bg,dk,bg,4,,
2011,semi-final-2,dk,sk,dk,sk,0,,
2011,semi-final-2,dk,by,dk,by,0,,
2011,semi-final-2,dk,il,dk,il,0,,
2011,semi-final-2,dk,mk,dk,mk,0,,
2011,semi-final-2,dk,lv,dk,lv,2,,
2011,semi-final-2,dk,cy,dk,cy,0,,
2011,semi-final-2,dk,nl,dk,nl,0,,
2011,semi-final-2,ee,se,ee,se,12,,
2011,semi-final-2,ee,dk,ee,dk,10,,
2011,semi-final-2,ee,si,ee,si,5,,
2011,semi-final-2,ee,ro,ee,ro,6,,
2011,semi-final-2,ee,ba,ee,ba,0,,
2011,semi-final-2,ee,ua,ee,ua,7,,
2011,semi-final-2,ee,at,ee,at,2,,
2011,semi-final-2,ee,ie,ee,ie,3,,
2011,semi-final-2,ee,ee,ee,ee,0,,
2011,semi-final-2,ee,md,ee,md,0,,
2011,semi-final-2,ee,be,ee,be,1,,
2011,semi-final-2,ee,bg,ee,bg,0,,
2011,semi-final-2,ee,sk,ee,sk,0,,
2011,semi-final-2,ee,by,ee,by,4,,
2011,semi-final-2,ee,il,ee,il,0,,
2011,semi-final-2,ee,mk,ee,mk,0,,
2011,semi-final-2,ee,lv,ee,lv,8,,
2011,semi-final-2,ee,cy,ee,cy,0,,
2011,semi-final-2,ee,nl,ee,nl,0,,
2011,semi-final-2,fr,se,fr,se,12,,
2011,semi-final-2,fr,dk,fr,dk,2,,
2011,semi-final-2,fr,si,fr,si,5,,
2011,semi-final-2,fr,ro,fr,ro,8,,
2011,semi-final-2,fr,ba,fr,ba,10,,
2011,semi-final-2,fr,ua,fr,ua,0,,
2011,semi-final-2,fr,at,fr,at,1,,
2011,semi-final-2,fr,ie,fr,ie,0,,
2011,semi-final-2,fr,ee,fr,ee,4,,
2011,semi-final-2,fr,md,fr,md,0,,
2011,semi-final-2,fr,be,fr,be,6,,
2011,semi-final-2,fr,bg,fr,bg,3,,
2011,semi-final-2,fr,sk,fr,sk,0,,
2011,semi-final-2,fr,by,fr,by,0,,
2011,semi-final-2,fr,il,fr,il,7,,
2011,semi-final-2,fr,mk,fr,mk,0,,
2011,semi-final-2,fr,lv,fr,lv,0,,
2011,semi-final-2,fr,cy,fr,cy,0,,
2011,semi-final-2,fr,nl,fr,nl,0,,
2011,semi-final-2,de,se,de,se,1,,
2011,semi-final-2,de,dk,de,dk,10,,
2011,semi-final-2,de,si,de,si,3,,
2011,semi-final-2,de,ro,de,ro,6,,
2011,semi-final-2,de,ba,de,ba,7,,
2011,semi-final-2,de,ua,de,ua,0,,
2011,semi-final-2,de,at,de,at,12,,
2011,semi-final-2,de,ie,de,ie,8,,
2011,semi-final-2,de,ee,de,ee,0,,
2011,semi-final-2,de,md,de,md,5,,
2011,semi-final-2,de,be,de,be,0,,
2011,semi-final-2,de,bg,de,bg,4,,
2011,semi-final-2,de,sk,de,sk,0,,
2011,semi-final-2,de,by,de,by,0,,
2011,semi-final-2,de,il,de,il,0,,
2011,semi-final-2,de,mk,de,mk,0,,
2011,semi-final-2,de,lv,de,lv,0,,
2011,semi-final-2,de,cy,de,cy,2,,
2011,semi-final-2,de,nl,de,nl,0,,
2011,semi-final-2,ie,se,ie,se,8,,
2011,semi-final-2,ie,dk,ie,dk,12,,
2011,semi-final-2,ie,si,ie,si,6,,
2011,semi-final-2,ie,ro,ie,ro,3,,
2011,semi-final-2,ie,ba,ie,ba,0,,
2011,semi-final-2,ie,ua,ie,ua,0,,
2011,semi-final-2,ie,at,ie,at,2,,
2011,semi-final-2,ie,ie,ie,ie,0,,
2011,semi-final-2,ie,ee,ie,ee,10,,
2011,semi-final-2,ie,md,ie,md,4,,
2011,semi-final-2,ie,be,ie,be,0,,
2011,semi-final-2,ie,bg,ie,bg,1,,
2011,semi-final-2,ie,sk,ie,sk,5,,
2011,semi-final-2,ie,by,ie,by,0,,
2011,semi-final-2,ie,il,ie,il,0,,
2011,semi-final-2,ie,mk,ie,mk,0,,
2011,semi-final-2,ie,lv,ie,lv,7,,
2011,semi-final-2,ie,cy,ie,cy,0,,
2011,semi-final-2,ie,nl,ie,nl,0,,
2011,semi-final-2,il,se,il,se,12,,
2011,semi-final-2,il,dk,il,dk,10,,
2011,semi-final-2,il,si,il,si,6,,
2011,semi-final-2,il,ro,il,ro,7,,
2011,semi-final-2,il,ba,il,ba,0,,
2011,semi-final-2,il,ua,il,ua,8,,
2011,semi-final-2,il,at,il,at,1,,
2011,semi-final-2,il,ie,il,ie,0,,
2011,semi-final-2,il,ee,il,ee,5,,
2011,semi-final-2,il,md,il,md,4,,
2011,semi-final-2,il,be,il,be,2,,
2011,semi-final-2,il,bg,il,bg,0,,
2011,semi-final-2,il,sk,il,sk,0,,
2011,semi-final-2,il,by,il,by,0,,
2011,semi-final-2,il,il,il,il,0,,
2011,semi-final-2,il,mk,il,mk,3,,
2011,semi-final-2,il,lv,il,lv,0,,
2011,semi-final-2,il,cy,il,cy,0,,
2011,semi-final-2,il,nl,il,nl,0,,
2011,semi-final-2,it,se,it,se,3,,
2011,semi-final-2,it,dk,it,dk,0,,
2011,semi-final-2,it,si,it,si,0,,
2011,semi-final-2,it,ro,it,ro,12,,
2011,semi-final-2,it,ba,it,ba,4,,
2011,semi-final-2,it,ua,it,ua,6,,
2011,semi-final-2,it,at,it,at,5,,
2011,semi-final-2,it,ie,it,ie,0,,
2011,semi-final-2,it,ee,it,ee,0,,
2011,semi-final-2,it,md,it,md,7,,
2011,semi-final-2,it,be,it,be,2,,
2011,semi-final-2,it,bg,it,bg,10,,
2011,semi-final-2,it,sk,it,sk,0,,
2011,semi-final-2,it,by,it,by,0,,
2011,semi-final-2,it,il,it,il,1,,
2011,semi-final-2,it,mk,it,mk,0,,
2011,semi-final-2,it,lv,it,lv,0,,
2011,semi-final-2,it,cy,it,cy,8,,
2011,semi-final-2,it,nl,it,nl,0,,
2011,semi-final-2,lv,se,lv,se,7,,
2011,semi-final-2,lv,dk,lv,dk,12,,
2011,semi-final-2,lv,si,lv,si,4,,
2011,semi-final-2,lv,ro,lv,ro,5,,
2011,semi-final-2,lv,ba,lv,ba,2,,
2011,semi-final-2,lv,ua,lv,ua,0,,
2011,semi-final-2,lv,at,lv,at,0,,
2011,semi-final-2,lv,ie,lv,ie,10,,
2011,semi-final-2,lv,ee,lv,ee,8,,
2011,semi-final-2,lv,md,lv,md,1,,
2011,semi-final-2,lv,be,lv,be,3,,
2011,semi-final-2,lv,bg,lv,bg,0,,
2011,semi-final-2,lv,sk,lv,sk,0,,
2011,semi-final-2,lv,by,lv,by,6,,
2011,semi-final-2,lv,il,lv,il,0,,
2011,semi-final-2,lv,mk,lv,mk,0,,
2011,semi-final-2,lv,lv,lv,lv,0,,
2011,semi-final-2,lv,cy,lv,cy,0,,
2011,semi-final-2,lv,nl,lv,nl,0,,
2011,semi-final-2,md,se,md,se,3,,
2011,semi-final-2,md,dk,md,dk,2,,
2011,semi-final-2,md,si,md,si,4,,
2011,semi-final-2,md,ro,md,ro,12,,
2011,semi-final-2,md,ba,md,ba,0,,
2011,semi-final-2,md,ua,md,ua,8,,
2011,semi-final-2,md,at,md,at,0,,
2011,semi-final-2,md,ie,md,ie,0,,
2011,semi-final-2,md,ee,md,ee,0,,
2011,semi-final-2,md,md,md,md,0,,
2011,semi-final-2,md,be,md,be,6,,
2011,semi-final-2,md,bg,md,bg,5,,
2011,semi-final-2,md,sk,md,sk,7,,
2011,semi-final-2,md,by,md,by,10,,
2011,semi-final-2,md,il,md,il,0,,
2011,semi-final-2,md,mk,md,mk,1,,
2011,semi-final-2,md,lv,md,lv,0,,
2011,semi-final-2,md,cy,md,cy,0,,
2011,semi-final-2,md,nl,md,nl,0,,
2011,semi-final-2,nl,se,nl,se,12,,
2011,semi-final-2,nl,dk,nl,dk,7,,
2011,semi-final-2,nl,si,nl,si,8,,
2011,semi-final-2,nl,ro,nl,ro,4,,
2011,semi-final-2,nl,ba,nl,ba,10,,
2011,semi-final-2,nl,ua,nl,ua,0,,
2011,semi-final-2,nl,at,nl,at,3,,
2011,semi-final-2,nl,ie,nl,ie,1,,
2011,semi-final-2,nl,ee,nl,ee,0,,
2011,semi-final-2,nl,md,nl,md,0,,
2011,semi-final-2,nl,be,nl,be,6,,
2011,semi-final-2,nl,bg,nl,bg,2,,
2011,semi-final-2,nl,sk,nl,sk,0,,
2011,semi-final-2,nl,by,nl,by,0,,
2011,semi-final-2,nl,il,nl,il,5,,
2011,semi-final-2,nl,mk,nl,mk,0,,
2011,semi-final-2,nl,lv,nl,lv,0,,
2011,semi-final-2,nl,cy,nl,cy,0,,
2011,semi-final-2,nl,nl,nl,nl,0,,
2011,semi-final-2,mk,se,mk,se,2,,
2011,semi-final-2,mk,dk,mk,dk,0,,
2011,semi-final-2,mk,si,mk,si,10,,
2011,semi-final-2,mk,ro,mk,ro,4,,
2011,semi-final-2,mk,ba,mk,ba,12,,
2011,semi-final-2,mk,ua,mk,ua,6,,
2011,semi-final-2,mk,at,mk,at,0,,
2011,semi-final-2,mk,ie,mk,ie,0,,
2011,semi-final-2,mk,ee,mk,ee,0,,
2011,semi-final-2,mk,md,mk,md,5,,
2011,semi-final-2,mk,be,mk,be,0,,
2011,semi-final-2,mk,bg,mk,bg,1,,
2011,semi-final-2,mk,sk,mk,sk,3,,
2011,semi-final-2,mk,by,mk,by,8,,
2011,semi-final-2,mk,il,mk,il,7,,
2011,semi-final-2,mk,mk,mk,mk,0,,
2011,semi-final-2,mk,lv,mk,lv,0,,
2011,semi-final-2,mk,cy,mk,cy,0,,
2011,semi-final-2,mk,nl,mk,nl,0,,
2011,semi-final-2,ro,se,ro,se,7,,
2011,semi-final-2,ro,dk,ro,dk,5,,
2011,semi-final-2,ro,si,ro,si,10,,
2011,semi-final-2,ro,ro,ro,ro,0,,
2011,semi-final-2,ro,ba,ro,ba,0,,
2011,semi-final-2,ro,ua,ro,ua,2,,
2011,semi-final-2,ro,at,ro,at,0,,
2011,semi-final-2,ro,ie,ro,ie,6,,
2011,semi-final-2,ro,ee,ro,ee,0,,
2011,semi-final-2,ro,md,ro,md,12,,
2011,semi-final-2,ro,be,ro,be,8,,
2011,semi-final-2,ro,bg,ro,bg,0,,
2011,semi-final-2,ro,sk,ro,sk,3,,
2011,semi-final-2,ro,by,ro,by,1,,
2011,semi-final-2,ro,il,ro,il,4,,
2011,semi-final-2,ro,mk,ro,mk,0,,
2011,semi-final-2,ro,lv,ro,lv,0,,
2011,semi-final-2,ro,cy,ro,cy,0,,
2011,semi-final-2,ro,nl,ro,nl,0,,
2011,semi-final-2,sk,se,sk,se,7,,
2011,semi-final-2,sk,dk,sk,dk,3,,
2011,semi-final-2,sk,si,sk,si,8,,
2011,semi-final-2,sk,ro,sk,ro,6,,
2011,semi-final-2,sk,ba,sk,ba,12,,
2011,semi-final-2,sk,ua,sk,ua,10,,
2011,semi-final-2,sk,at,sk,at,5,,
2011,semi-final-2,sk,ie,sk,ie,2,,
2011,semi-final-2,sk,ee,sk,ee,0,,
2011,semi-final-2,sk,md,sk,md,4,,
2011,semi-final-2,sk,be,sk,be,0,,
2011,semi-final-2,sk,bg,sk,bg,0,,
2011,semi-final-2,sk,sk,sk,sk,0,,
2011,semi-final-2,sk,by,sk,by,1,,
2011,semi-final-2,sk,il,sk,il,0,,
2011,semi-final-2,sk,mk,sk,mk,0,,
2011,semi-final-2,sk,lv,sk,lv,0,,
2011,semi-final-2,sk,cy,sk,cy,0,,
2011,semi-final-2,sk,nl,sk,nl,0,,
2011,semi-final-2,si,se,si,se,5,,
2011,semi-final-2,si,dk,si,dk,10,,
2011,semi-final-2,si,si,si,si,0,,
2011,semi-final-2,si,ro,si,ro,0,,
2011,semi-final-2,si,ba,si,ba,12,,
2011,semi-final-2,si,ua,si,ua,6,,
2011,semi-final-2,si,at,si,at,7,,
2011,semi-final-2,si,ie,si,ie,1,,
2011,semi-final-2,si,ee,si,ee,0,,
2011,semi-final-2,si,md,si,md,0,,
2011,semi-final-2,si,be,si,be,2,,
2011,semi-final-2,si,bg,si,bg,4,,
2011,semi-final-2,si,sk,si,sk,3,,
2011,semi-final-2,si,by,si,by,0,,
2011,semi-final-2,si,il,si,il,0,,
2011,semi-final-2,si,mk,si,mk,8,,
2011,semi-final-2,si,lv,si,lv,0,,
2011,semi-final-2,si,cy,si,cy,0,,
2011,semi-final-2,si,nl,si,nl,0,,
2011,semi-final-2,se,se,se,se,0,,
2011,semi-final-2,se,dk,se,dk,12,,
2011,semi-final-2,se,si,se,si,0,,
2011,semi-final-2,se,ro,se,ro,7,,
2011,semi-final-2,se,ba,se,ba,8,,
2011,semi-final-2,se,ua,se,ua,3,,
2011,semi-final-2,se,at,se,at,4,,
2011,semi-final-2,se,ie,se,ie,10,,
2011,semi-final-2,se,ee,se,ee,6,,
2011,semi-final-2,se,md,se,md,0,,
2011,semi-final-2,se,be,se,be,0,,
2011,semi-final-2,se,bg,se,bg,1,,
2011,semi-final-2,se,sk,se,sk,0,,
2011,semi-final-2,se,by,se,by,0,,
2011,semi-final-2,se,il,se,il,5,,
2011,semi-final-2,se,mk,se,mk,0,,
2011,semi-final-2,se,lv,se,lv,2,,
2011,semi-final-2,se,cy,se,cy,0,,
2011,semi-final-2,se,nl,se,nl,0,,
2011,semi-final-2,ua,se,ua,se,5,,
2011,semi-final-2,ua,dk,ua,dk,3,,
2011,semi-final-2,ua,si,ua,si,0,,
2011,semi-final-2,ua,ro,ua,ro,0,,
2011,semi-final-2,ua,ba,ua,ba,4,,
2011,semi-final-2,ua,ua,ua,ua,0,,
2011,semi-final-2,ua,at,ua,at,1,,
2011,semi-final-2,ua,ie,ua,ie,2,,
2011,semi-final-2,ua,ee,ua,ee,8,,
2011,semi-final-2,ua,md,ua,md,0,,
2011,semi-final-2,ua,be,ua,be,0,,
2011,semi-final-2,ua,bg,ua,bg,0,,
2011,semi-final-2,ua,sk,ua,sk,12,,
2011,semi-final-2,ua,by,ua,by,10,,
2011,semi-final-2,ua,il,ua,il,0,,
2011,semi-final-2,ua,mk,ua,mk,7,,
2011,semi-final-2,ua,lv,ua,lv,0,,
2011,semi-final-2,ua,cy,ua,cy,6,,
2011,semi-final-2,ua,nl,ua,nl,0,,
2012,final,al,se,al,se,5,,
2012,final,al,ru,al,ru,3,,
2012,final,al,rs,al,rs,1,,
2012,final,al,az,al,az,4,,
2012,final,al,al,al,al,0,,
2012,final,al,ee,al,ee,0,,
2012,final,al,tr,al,tr,10,,
2012,final,al,de,al,de,2,,
2012,final,al,it,al,it,7,,
2012,final,al,es,al,es,0,,
2012,final,al,md,al,md,0,,
2012,final,al,ro,al,ro,0,,
2012,final,al,mk,al,mk,8,,
2012,final,al,lt,al,lt,0,,
2012,final,al,ua,al,ua,0,,
2012,final,al,cy,al,cy,6,,
2012,final,al,gr,al,gr,12,,
2012,final,al,ba,al,ba,0,,
2012,final,al,ie,al,ie,0,,
2012,final,al,is,al,is,0,,
2012,final,al,mt,al,mt,0,,
2012,final,al,fr,al,fr,0,,
2012,final,al,dk,al,dk,0,,
2012,final,al,hu,al,hu,0,,
2012,final,al,gb,al,gb,0,,
2012,final,al,no,al,no,0,,
2012,final,at,se,at,se,12,,
2012,final,at,ru,at,ru,5,,
2012,final,at,rs,at,rs,10,,
2012,final,at,az,at,az,0,,
2012,final,at,al,at,al,8,,
2012,final,at,ee,at,ee,0,,
2012,final,at,tr,at,tr,3,,
2012,final,at,de,at,de,4,,
2012,final,at,it,at,it,0,,
2012,final,at,es,at,es,6,,
2012,final,at,md,at,md,1,,
2012,final,at,ro,at,ro,0,,
2012,final,at,mk,at,mk,0,,
2012,final,at,lt,at,lt,0,,
2012,final,at,ua,at,ua,0,,
2012,final,at,cy,at,cy,0,,
2012,final,at,gr,at,gr,0,,
2012,final,at,ba,at,ba,7,,
2012,final,at,ie,at,ie,0,,
2012,final,at,is,at,is,0,,
2012,final,at,mt,at,mt,0,,
2012,final,at,fr,at,fr,2,,
2012,final,at,dk,at,dk,0,,
2012,final,at,hu,at,hu,0,,
2012,final,at,gb,at,gb,0,,
2012,final,at,no,at,no,0,,
2012,final,az,se,az,se,7,,
2012,final,az,ru,az,ru,10,,
2012,final,az,rs,az,rs,0,,
2012,final,az,az,az,az,0,,
2012,final,az,al,az,al,0,,
2012,final,az,ee,az,ee,0,,
2012,final,az,tr,az,tr,12,,
2012,final,az,de,az,de,0,,
2012,final,az,it,az,it,0,,
2012,final,az,es,az,es,0,,
2012,final,az,md,az,md,0,,
2012,final,az,ro,az,ro,6,,
2012,final,az,mk,az,mk,0,,
2012,final,az,lt,az,lt,4,,
2012,final,az,ua,az,ua,3,,
2012,final,az,cy,az,cy,2,,
2012,final,az,gr,az,gr,5,,
2012,final,az,ba,az,ba,0,,
2012,final,az,ie,az,ie,1,,
2012,final,az,is,az,is,0,,
2012,final,az,mt,az,mt,8,,
2012,final,az,fr,az,fr,0,,
2012,final,az,dk,az,dk,0,,
2012,final,az,hu,az,hu,0,,
2012,final,az,gb,az,gb,0,,
2012,final,az,no,az,no,0,,
2012,final,by,se,by,se,6,,
2012,final,by,ru,by,ru,12,,
2012,final,by,rs,by,rs,0,,
2012,final,by,az,by,az,7,,
2012,final,by,al,by,al,0,,
2012,final,by,ee,by,ee,4,,
2012,final,by,tr,by,tr,0,,
2012,final,by,de,by,de,0,,
2012,final,by,it,by,it,0,,
2012,final,by,es,by,es,0,,
2012,final,by,md,by,md,5,,
2012,final,by,ro,by,ro,0,,
2012,final,by,mk,by,mk,2,,
2012,final,by,lt,by,lt,8,,
2012,final,by,ua,by,ua,10,,
2012,final,by,cy,by,cy,0,,
2012,final,by,gr,by,gr,0,,
2012,final,by,ba,by,ba,0,,
2012,final,by,ie,by,ie,1,,
2012,final,by,is,by,is,0,,
2012,final,by,mt,by,mt,3,,
2012,final,by,fr,by,fr,0,,
2012,final,by,dk,by,dk,0,,
2012,final,by,hu,by,hu,0,,
2012,final,by,gb,by,gb,0,,
2012,final,by,no,by,no,0,,
2012,final,be,se,be,se,12,,
2012,final,be,ru,be,ru,8,,
2012,final,be,rs,be,rs,5,,
2012,final,be,az,be,az,0,,
2012,final,be,al,be,al,10,,
2012,final,be,ee,be,ee,0,,
2012,final,be,tr,be,tr,7,,
2012,final,be,de,be,de,0,,
2012,final,be,it,be,it,0,,
2012,final,be,es,be,es,6,,
2012,final,be,md,be,md,0,,
2012,final,be,ro,be,ro,3,,
2012,final,be,mk,be,mk,0,,
2012,final,be,lt,be,lt,0,,
2012,final,be,ua,be,ua,0,,
2012,final,be,cy,be,cy,0,,
2012,final,be,gr,be,gr,2,,
2012,final,be,ba,be,ba,0,,
2012,final,be,ie,be,ie,4,,
2012,final,be,is,be,is,0,,
2012,final,be,mt,be,mt,0,,
2012,final,be,fr,be,fr,0,,
2012,final,be,dk,be,dk,0,,
2012,final,be,hu,be,hu,0,,
2012,final,be,gb,be,gb,1,,
2012,final,be,no,be,no,0,,
2012,final,ba,se,ba,se,8,,
2012,final,ba,ru,ba,ru,3,,
2012,final,ba,rs,ba,rs,10,,
2012,final,ba,az,ba,az,7,,
2012,final,ba,al,ba,al,6,,
2012,final,ba,ee,ba,ee,0,,
2012,final,ba,tr,ba,tr,4,,
2012,final,ba,de,ba,de,0,,
2012,final,ba,it,ba,it,0,,
2012,final,ba,es,ba,es,5,,
2012,final,ba,md,ba,md,0,,
2012,final,ba,ro,ba,ro,0,,
2012,final,ba,mk,ba,mk,12,,
2012,final,ba,lt,ba,lt,0,,
2012,final,ba,ua,ba,ua,0,,
2012,final,ba,cy,ba,cy,0,,
2012,final,ba,gr,ba,gr,1,,
2012,final,ba,ba,ba,ba,0,,
2012,final,ba,ie,ba,ie,0,,
2012,final,ba,is,ba,is,0,,
2012,final,ba,mt,ba,mt,0,,
2012,final,ba,fr,ba,fr,2,,
2012,final,ba,dk,ba,dk,0,,
2012,final,ba,hu,ba,hu,0,,
2012,final,ba,gb,ba,gb,0,,
2012,final,ba,no,ba,no,0,,
2012,final,bg,se,bg,se,8,,
2012,final,bg,ru,bg,ru,6,,
2012,final,bg,rs,bg,rs,12,,
2012,final,bg,az,bg,az,10,,
2012,final,bg,al,bg,al,4,,
2012,final,bg,ee,bg,ee,0,,
2012,final,bg,tr,bg,tr,7,,
2012,final,bg,de,bg,de,0,,
2012,final,bg,it,bg,it,0,,
2012,final,bg,es,bg,es,3,,
2012,final,bg,md,bg,md,0,,
2012,final,bg,ro,bg,ro,0,,
2012,final,bg,mk,bg,mk,2,,
2012,final,bg,lt,bg,lt,5,,
2012,final,bg,ua,bg,ua,0,,
2012,final,bg,cy,bg,cy,0,,
2012,final,bg,gr,bg,gr,1,,
2012,final,bg,ba,bg,ba,0,,
2012,final,bg,ie,bg,ie,0,,
2012,final,bg,is,bg,is,0,,
2012,final,bg,mt,bg,mt,0,,
2012,final,bg,fr,bg,fr,0,,
2012,final,bg,dk,bg,dk,0,,
2012,final,bg,hu,bg,hu,0,,
2012,final,bg,gb,bg,gb,0,,
2012,final,bg,no,bg,no,0,,
2012,final,hr,se,hr,se,7,,
2012,final,hr,ru,hr,ru,6,,
2012,final,hr,rs,hr,rs,12,,
2012,final,hr,az,hr,az,0,,
2012,final,hr,al,hr,al,5,,
2012,final,hr,ee,hr,ee,0,,
2012,final,hr,tr,hr,tr,0,,
2012,final,hr,de,hr,de,4,,
2012,final,hr,it,hr,it,2,,
2012,final,hr,es,hr,es,0,,
2012,final,hr,md,hr,md,1,,
2012,final,hr,ro,hr,ro,0,,
2012,final,hr,mk,hr,mk,8,,
2012,final,hr,lt,hr,lt,0,,
2012,final,hr,ua,hr,ua,0,,
2012,final,hr,cy,hr,cy,0,,
2012,final,hr,gr,hr,gr,0,,
2012,final,hr,ba,hr,ba,10,,
2012,final,hr,ie,hr,ie,3,,
2012,final,hr,is,hr,is,0,,
2012,final,hr,mt,hr,mt,0,,
2012,final,hr,fr,hr,fr,0,,
2012,final,hr,dk,hr,dk,0,,
2012,final,hr,hu,hr,hu,0,,
2012,final,hr,gb,hr,gb,0,,
2012,final,hr,no,hr,no,0,,
2012,final,cy,se,cy,se,10,,
2012,final,cy,ru,cy,ru,5,,
2012,final,cy,rs,cy,rs,7,,
2012,final,cy,az,cy,az,8,,
2012,final,cy,al,cy,al,4,,
2012,final,cy,ee,cy,ee,0,,
2012,final,cy,tr,cy,tr,0,,
2012,final,cy,de,cy,de,0,,
2012,final,cy,it,cy,it,2,,
2012,final,cy,es,cy,es,6,,
2012,final,cy,md,cy,md,0,,
2012,final,cy,ro,cy,ro,3,,
2012,final,cy,mk,cy,mk,0,,
2012,final,cy,lt,cy,lt,0,,
2012,final,cy,ua,cy,ua,0,,
2012,final,cy,cy,cy,cy,0,,
2012,final,cy,gr,cy,gr,12,,
2012,final,cy,ba,cy,ba,0,,
2012,final,cy,ie,cy,ie,0,,
2012,final,cy,is,cy,is,1,,
2012,final,cy,mt,cy,mt,0,,
2012,final,cy,fr,cy,fr,0,,
2012,final,cy,dk,cy,dk,0,,
2012,final,cy,hu,cy,hu,0,,
2012,final,cy,gb,cy,gb,0,,
2012,final,cy,no,cy,no,0,,
2012,final,dk,se,dk,se,12,,
2012,final,dk,ru,dk,ru,8,,
2012,final,dk,rs,dk,rs,0,,
2012,final,dk,az,dk,az,0,,
2012,final,dk,al,dk,al,5,,
2012,final,dk,ee,dk,ee,0,,
2012,final,dk,tr,dk,tr,2,,
2012,final,dk,de,dk,de,10,,
2012,final,dk,it,dk,it,3,,
2012,final,dk,es,dk,es,0,,
2012,final,dk,md,dk,md,7,,
2012,final,dk,ro,dk,ro,1,,
2012,final,dk,mk,dk,mk,0,,
2012,final,dk,lt,dk,lt,0,,
2012,final,dk,ua,dk,ua,0,,
2012,final,dk,cy,dk,cy,0,,
2012,final,dk,gr,dk,gr,0,,
2012,final,dk,ba,dk,ba,0,,
2012,final,dk,ie,dk,ie,4,,
2012,final,dk,is,dk,is,6,,
2012,final,dk,mt,dk,mt,0,,
2012,final,dk,fr,dk,fr,0,,
2012,final,dk,dk,dk,dk,0,,
2012,final,dk,hu,dk,hu,0,,
2012,final,dk,gb,dk,gb,0,,
2012,final,dk,no,dk,no,0,,
2012,final,ee,se,ee,se,12,,
2012,final,ee,ru,ee,ru,8,,
2012,final,ee,rs,ee,rs,0,,
2012,final,ee,az,ee,az,0,,
2012,final,ee,al,ee,al,0,,
2012,final,ee,ee,ee,ee,0,,
2012,final,ee,tr,ee,tr,0,,
2012,final,ee,de,ee,de,10,,
2012,final,ee,it,ee,it,7,,
2012,final,ee,es,ee,es,4,,
2012,final,ee,md,ee,md,0,,
2012,final,ee,ro,ee,ro,0,,
2012,final,ee,mk,ee,mk,0,,
2012,final,ee,lt,ee,lt,3,,
2012,final,ee,ua,ee,ua,1,,
2012,final,ee,cy,ee,cy,0,,
2012,final,ee,gr,ee,gr,0,,
2012,final,ee,ba,ee,ba,0,,
2012,final,ee,ie,ee,ie,0,,
2012,final,ee,is,ee,is,6,,
2012,final,ee,mt,ee,mt,0,,
2012,final,ee,fr,ee,fr,0,,
2012,final,ee,dk,ee,dk,2,,
2012,final,ee,hu,ee,hu,0,,
2012,final,ee,gb,ee,gb,5,,
2012,final,ee,no,ee,no,0,,
2012,final,fi,se,fi,se,12,,
2012,final,fi,ru,fi,ru,8,,
2012,final,fi,rs,fi,rs,2,,
2012,final,fi,az,fi,az,0,,
2012,final,fi,al,fi,al,6,,
2012,final,fi,ee,fi,ee,10,,
2012,final,fi,tr,fi,tr,0,,
2012,final,fi,de,fi,de,1,,
2012,final,fi,it,fi,it,0,,
2012,final,fi,es,fi,es,3,,
2012,final,fi,md,fi,md,0,,
2012,final,fi,ro,fi,ro,0,,
2012,final,fi,mk,fi,mk,0,,
2012,final,fi,lt,fi,lt,0,,
2012,final,fi,ua,fi,ua,0,,
2012,final,fi,cy,fi,cy,0,,
2012,final,fi,gr,fi,gr,0,,
